Order ID,Order Date,Ship Date,Ship Mode,Days to Ship Actual,Days to Ship Scheduled,Ship Status,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales Forecast,Sales Target,Price,Profit Ratio,Sales Target Status,forecast_bias,Sales Forecast Status
CA-2020-148264,12/8/2020,12/9/2020,First Class,1,1,Shipped On Time,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",129,2,0,15,193,3570,64.5,11.63,Target Not Achieved,64,Over Forecast
CA-2020-108854,12/8/2020,12/14/2020,Standard Class,6,6,Shipped On Time,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90,3,20,34,136,275,30,37.78,Target Not Achieved,46,Over Forecast
CA-2020-148264,12/8/2020,12/9/2020,First Class,1,1,Shipped On Time,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,30,3,0,9,45,1485,10,30,Target Not Achieved,15,Over Forecast
CA-2020-117457,12/8/2020,12/12/2020,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28,9,0,14,42,1485,3.11,50,Target Not Achieved,14,Over Forecast
US-2020-167570,12/8/2020,12/15/2020,Standard Class,7,6,Shipped Late,EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,216,4,30,-59,323,3570,54,-27.31,Target Not Achieved,107,Over Forecast
CA-2020-117457,12/8/2020,12/12/2020,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,56,1,0,27,84,1485,56,48.21,Target Not Achieved,28,Over Forecast
CA-2020-117457,12/8/2020,12/12/2020,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1337,13,15,31,2002,3570,102.85,2.32,Target Not Achieved,665,Over Forecast
US-2020-131961,12/8/2020,12/11/2020,First Class,3,1,Shipped Late,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13,4,20,4,20,1485,3.25,30.77,Target Not Achieved,7,Over Forecast
US-2020-131961,12/8/2020,12/11/2020,First Class,3,1,Shipped Late,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,84,2,40,-21,126,1511,42,-25,Target Not Achieved,42,Over Forecast
CA-2020-117457,12/8/2020,12/12/2020,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,114,2,20,-18,170,3570,57,-15.79,Target Not Achieved,56,Over Forecast
CA-2020-117324,12/8/2020,12/13/2020,Standard Class,5,6,Shipped Early,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",460,4,0,41,689,3570,115,8.91,Target Not Achieved,229,Over Forecast
CA-2020-117324,12/8/2020,12/13/2020,Standard Class,5,6,Shipped Early,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",28,4,0,13,41,1485,7,46.43,Target Not Achieved,13,Over Forecast
CA-2020-108854,12/8/2020,12/14/2020,Standard Class,6,6,Shipped On Time,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",43,1,0,11,64,275,43,25.58,Target Not Achieved,21,Over Forecast
CA-2020-117926,12/8/2020,12/12/2020,Second Class,4,3,Shipped Late,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69,1,0,21,104,275,69,30.43,Target Not Achieved,35,Over Forecast
CA-2020-117324,12/8/2020,12/13/2020,Standard Class,5,6,Shipped Early,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61,2,0,28,91,1485,30.5,45.9,Target Not Achieved,30,Over Forecast
CA-2020-108854,12/8/2020,12/14/2020,Standard Class,6,6,Shipped On Time,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,88,4,0,40,132,275,22,45.45,Target Not Achieved,44,Over Forecast
CA-2020-117457,12/8/2020,12/12/2020,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",10,1,0,5,14,1485,10,50,Target Not Achieved,4,Over Forecast
CA-2020-117324,12/8/2020,12/13/2020,Standard Class,5,6,Shipped Early,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1090,3,0,305,1632,1485,363.33,27.98,Target Not Achieved,542,Over Forecast
CA-2020-152436,12/8/2020,12/10/2020,Second Class,2,3,Shipped Early,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,2920,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",593,6,0,160,888,587,98.83,26.98,Target Achieved,295,Over Forecast
CA-2020-108854,12/8/2020,12/14/2020,Standard Class,6,6,Shipped On Time,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22,1,20,8,34,275,22,36.36,Target Not Achieved,12,Over Forecast
CA-2020-117324,12/8/2020,12/13/2020,Standard Class,5,6,Shipped Early,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,178,3,0,32,267,1511,59.33,17.98,Target Not Achieved,89,Over Forecast
CA-2020-117457,12/8/2020,12/12/2020,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004,7,20,-113,1504,3570,143.43,-11.25,Target Not Achieved,500,Over Forecast
CA-2020-145226,12/8/2020,12/10/2020,Second Class,2,3,Shipped Early,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,32,4,0,8,48,1485,8,25,Target Not Achieved,16,Over Forecast
CA-2020-145226,12/8/2020,12/10/2020,Second Class,2,3,Shipped Early,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,19,3,0,9,29,1485,6.33,47.37,Target Not Achieved,10,Over Forecast
CA-2020-145226,12/8/2020,12/10/2020,Second Class,2,3,Shipped Early,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,273,3,0,0,409,1485,91,0,Target Not Achieved,136,Over Forecast
CA-2020-145226,12/8/2020,12/10/2020,Second Class,2,3,Shipped Early,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109,2,0,34,164,3570,54.5,31.19,Target Not Achieved,55,Over Forecast
CA-2020-141201,12/9/2020,12/11/2020,Second Class,2,3,Shipped Early,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148,3,15,16,222,919,49.33,10.81,Target Not Achieved,74,Over Forecast
CA-2020-102659,12/9/2020,12/15/2020,Standard Class,6,6,Shipped On Time,LW-17215,Luke Weiss,Consumer,United States,Grand Rapids,Michigan,49505,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,55,5,0,27,82,685,11,49.09,Target Not Achieved,27,Over Forecast
US-2020-145366,12/9/2020,12/13/2020,Standard Class,4,6,Shipped Early,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",58,3,20,22,86,582,19.33,37.93,Target Not Achieved,28,Over Forecast
US-2020-118038,12/9/2020,12/11/2020,First Class,2,1,Shipped Late,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27,3,20,3,41,582,9,11.11,Target Not Achieved,14,Over Forecast
CA-2020-108329,12/9/2020,12/14/2020,Standard Class,5,6,Shipped Early,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,445,4,20,44,666,1824,111.25,9.89,Target Not Achieved,221,Over Forecast
US-2020-145366,12/9/2020,12/13/2020,Standard Class,4,6,Shipped Early,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37,1,20,-7,56,582,37,-18.92,Target Not Achieved,19,Over Forecast
US-2020-118038,12/9/2020,12/11/2020,First Class,2,1,Shipped Late,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1,3,80,-2,2,582,0.33,-200,Target Not Achieved,1,Over Forecast
US-2020-118038,12/9/2020,12/11/2020,First Class,2,1,Shipped Late,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",10,3,60,-6,15,883,3.33,-60,Target Not Achieved,5,Over Forecast
US-2020-132927,12/9/2020,12/15/2020,Standard Class,6,6,Shipped On Time,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11,7,70,-8,17,685,1.57,-72.73,Target Not Achieved,6,Over Forecast
CA-2020-139199,12/9/2020,12/13/2020,Standard Class,4,6,Shipped Early,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,13,2,0,6,19,582,6.5,46.15,Target Not Achieved,6,Over Forecast
US-2020-167920,12/9/2020,12/12/2020,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",16,4,0,7,24,685,4,43.75,Target Not Achieved,8,Over Forecast
CA-2020-109960,12/9/2020,12/11/2020,Second Class,2,3,Shipped Early,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",105,6,0,42,157,1824,17.5,40,Target Not Achieved,52,Over Forecast
CA-2020-129833,12/9/2020,12/15/2020,Standard Class,6,6,Shipped On Time,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33,5,0,15,50,685,6.6,45.45,Target Not Achieved,17,Over Forecast
CA-2020-129833,12/9/2020,12/15/2020,Standard Class,6,6,Shipped On Time,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10,5,0,5,16,685,2,50,Target Not Achieved,6,Over Forecast
US-2020-167920,12/9/2020,12/12/2020,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146,5,0,48,219,1824,29.2,32.88,Target Not Achieved,73,Over Forecast
US-2020-167920,12/9/2020,12/12/2020,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,15,1,0,1,23,685,15,6.67,Target Not Achieved,8,Over Forecast
CA-2020-109960,12/9/2020,12/11/2020,Second Class,2,3,Shipped Early,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,35,5,0,12,52,685,7,34.29,Target Not Achieved,17,Over Forecast
CA-2020-139199,12/9/2020,12/13/2020,Standard Class,4,6,Shipped Early,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,42,2,0,20,62,582,21,47.62,Target Not Achieved,20,Over Forecast
US-2020-167920,12/9/2020,12/12/2020,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,215,5,0,62,322,685,43,28.84,Target Not Achieved,107,Over Forecast
CA-2020-139402,12/9/2020,12/13/2020,Standard Class,4,6,Shipped Early,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13,3,70,-10,19,582,4.33,-76.92,Target Not Achieved,6,Over Forecast
CA-2020-139402,12/9/2020,12/13/2020,Standard Class,4,6,Shipped Early,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,419,5,20,147,628,582,83.8,35.08,Target Not Achieved,209,Over Forecast
CA-2020-148012,12/9/2020,12/15/2020,Standard Class,6,6,Shipped On Time,KM-16225,Kalyca Meade,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,3,1,20,0,4,582,3,0,Target Not Achieved,1,Over Forecast
CA-2020-109960,12/9/2020,12/11/2020,Second Class,2,3,Shipped Early,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,34,4,0,16,50,685,8.5,47.06,Target Not Achieved,16,Over Forecast
CA-2020-102407,12/9/2020,12/13/2020,Second Class,4,3,Shipped Late,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,189,1,0,68,283,208,189,35.98,Target Not Achieved,94,Over Forecast
CA-2020-102407,12/9/2020,12/13/2020,Second Class,4,3,Shipped Late,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896,9,20,22,1342,919,99.56,2.46,Target Not Achieved,446,Over Forecast
CA-2020-102407,12/9/2020,12/13/2020,Second Class,4,3,Shipped Late,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,11,2,0,3,17,208,5.5,27.27,Target Not Achieved,6,Over Forecast
CA-2020-109960,12/9/2020,12/11/2020,Second Class,2,3,Shipped Early,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,15,3,0,7,22,685,5,46.67,Target Not Achieved,7,Over Forecast
CA-2020-109715,12/9/2020,12/14/2020,Standard Class,5,6,Shipped Early,AH-10585,Angele Hood,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,16,2,20,5,24,685,8,31.25,Target Not Achieved,8,Over Forecast
US-2020-167920,12/9/2020,12/12/2020,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1400,2,0,630,2097,1824,700,45,Target Not Achieved,697,Over Forecast
US-2020-167920,12/9/2020,12/12/2020,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,6,2,0,3,9,685,3,50,Target Not Achieved,3,Over Forecast
US-2020-167920,12/9/2020,12/12/2020,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29,2,0,14,44,685,14.5,48.28,Target Not Achieved,15,Over Forecast
CA-2020-139199,12/9/2020,12/13/2020,Standard Class,4,6,Shipped Early,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,873,3,0,227,1307,883,291,26,Target Not Achieved,434,Over Forecast
US-2020-103814,12/9/2020,12/16/2020,Standard Class,7,6,Shipped Late,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,144,9,20,49,215,685,16,34.03,Target Not Achieved,71,Over Forecast
US-2020-110149,12/10/2020,12/13/2020,First Class,3,1,Shipped Late,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",88,5,20,15,132,1921,17.6,17.05,Target Not Achieved,44,Over Forecast
CA-2020-148922,12/10/2020,12/15/2020,Second Class,5,3,Shipped Late,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,46,8,0,22,69,79,5.75,47.83,Target Not Achieved,23,Over Forecast
CA-2020-152695,12/10/2020,12/10/2020,Same Day,0,0,Shipped On Time,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,427,7,0,124,639,506,61,29.04,Target Not Achieved,212,Over Forecast
CA-2020-108294,12/10/2020,12/10/2020,Same Day,0,0,Shipped On Time,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,35,3,0,16,52,79,11.67,45.71,Target Not Achieved,17,Over Forecast
US-2020-135503,12/10/2020,12/15/2020,Standard Class,5,6,Shipped Early,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",15,2,0,4,22,15,7.5,26.67,Target Achieved,7,Over Forecast
CA-2020-157651,12/10/2020,12/14/2020,Standard Class,4,6,Shipped Early,HA-14920,Helen Andreada,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14,1,20,3,21,98,14,21.43,Target Not Achieved,7,Over Forecast
CA-2020-152695,12/10/2020,12/10/2020,Same Day,0,0,Shipped On Time,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,11,3,0,5,16,506,3.67,45.45,Target Not Achieved,5,Over Forecast
CA-2020-158967,12/10/2020,12/12/2020,First Class,2,1,Shipped Late,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,19,3,20,6,29,1921,6.33,31.58,Target Not Achieved,10,Over Forecast
US-2020-110149,12/10/2020,12/13/2020,First Class,3,1,Shipped Late,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3,1,70,-3,5,506,3,-100,Target Not Achieved,2,Over Forecast
